run_id,replication,randomized_position,factor_data_view,factor_model,factor_prompt_template,factor_temperature,data_view,inference_options.max_tokens,inference_options.reasoning.enabled,inference_options.temperature,model,prompt_template,settings_json
331,3,186,summary_only,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.25,summary_only,1800,False,0.25,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
305,3,187,stim_summary,kimi,prompts/stim_paradigm_predictive.md,0.75,stim_summary,1800,False,0.75,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
308,3,188,stim_summary,kimi,prompts/stim_paradigm_basic.md,1.0,stim_summary,1800,False,1.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
386,3,189,stim_summary,qwen3_5_9b,prompts/stim_paradigm_predictive.md,0.5,stim_summary,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
211,2,190,summary_only,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.75,summary_only,1800,False,0.75,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
370,3,191,summary_only,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.25,summary_only,1800,False,0.25,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
113,1,192,stim_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.5,stim_summary,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
188,2,193,stim_summary,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.0,stim_summary,1800,False,0.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
381,3,194,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.5,stim_and_mouse_summary,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
243,2,195,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_predictive.md,0.25,stim_and_mouse_summary,1800,False,0.25,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
133,1,196,summary_only,qwen3_5_9b,prompts/stim_paradigm_predictive.md,1.0,summary_only,1800,False,1.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
2,1,197,stim_summary,kimi,prompts/stim_paradigm_basic.md,0.0,stim_summary,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
299,3,198,stim_summary,kimi,prompts/stim_paradigm_basic.md,0.75,stim_summary,1800,False,0.75,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
98,1,199,stim_summary,qwen3_5_9b,prompts/stim_paradigm_predictive.md,0.0,stim_summary,1800,False,0.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
27,1,200,stim_and_mouse_summary,kimi,prompts/stim_paradigm_predictive.md,0.5,stim_and_mouse_summary,1800,False,0.5,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
128,1,201,stim_summary,qwen3_5_9b,prompts/stim_paradigm_basic.md,1.0,stim_summary,1800,False,1.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
350,3,202,stim_summary,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.75,stim_summary,1800,False,0.75,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
340,3,203,summary_only,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.5,summary_only,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
339,3,204,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.5,stim_and_mouse_summary,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
36,1,205,stim_and_mouse_summary,kimi,prompts/stim_paradigm_predictive.md,0.75,stim_and_mouse_summary,1800,False,0.75,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
62,1,206,stim_summary,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.25,stim_summary,1800,False,0.25,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
333,3,207,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.25,stim_and_mouse_summary,1800,False,0.25,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
284,3,208,stim_summary,kimi,prompts/stim_paradigm_anova.md,0.25,stim_summary,1800,False,0.25,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
338,3,209,stim_summary,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.5,stim_summary,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
94,1,210,summary_only,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.0,summary_only,1800,False,0.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
246,2,211,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.5,stim_and_mouse_summary,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
278,3,212,stim_summary,kimi,prompts/stim_paradigm_predictive.md,0.0,stim_summary,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
141,2,213,stim_and_mouse_summary,kimi,prompts/stim_paradigm_anova.md,0.0,stim_and_mouse_summary,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
122,1,214,stim_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.75,stim_summary,1800,False,0.75,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
8,1,215,stim_summary,kimi,prompts/stim_paradigm_predictive.md,0.0,stim_summary,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
26,1,216,stim_summary,kimi,prompts/stim_paradigm_predictive.md,0.5,stim_summary,1800,False,0.5,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
18,1,217,stim_and_mouse_summary,kimi,prompts/stim_paradigm_predictive.md,0.25,stim_and_mouse_summary,1800,False,0.25,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
237,2,218,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.25,stim_and_mouse_summary,1800,False,0.25,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
136,2,219,summary_only,kimi,prompts/stim_paradigm_basic.md,0.0,summary_only,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
286,3,220,summary_only,kimi,prompts/stim_paradigm_predictive.md,0.25,summary_only,1800,False,0.25,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
295,3,221,summary_only,kimi,prompts/stim_paradigm_predictive.md,0.5,summary_only,1800,False,0.5,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
3,1,222,stim_and_mouse_summary,kimi,prompts/stim_paradigm_basic.md,0.0,stim_and_mouse_summary,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
375,3,223,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.25,stim_and_mouse_summary,1800,False,0.25,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
227,2,224,stim_summary,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.0,stim_summary,1800,False,0.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
233,2,225,stim_summary,qwen3_5_9b,prompts/stim_paradigm_predictive.md,0.0,stim_summary,1800,False,0.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
342,3,226,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.5,stim_and_mouse_summary,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
9,1,227,stim_and_mouse_summary,kimi,prompts/stim_paradigm_predictive.md,0.0,stim_and_mouse_summary,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
55,1,228,summary_only,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.25,summary_only,1800,False,0.25,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
206,2,229,stim_summary,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.5,stim_summary,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
302,3,230,stim_summary,kimi,prompts/stim_paradigm_anova.md,0.75,stim_summary,1800,False,0.75,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
205,2,231,summary_only,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.5,summary_only,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
287,3,232,stim_summary,kimi,prompts/stim_paradigm_predictive.md,0.25,stim_summary,1800,False,0.25,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
318,3,233,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.0,stim_and_mouse_summary,1800,False,0.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
343,3,234,summary_only,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.75,summary_only,1800,False,0.75,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
404,3,235,stim_summary,qwen3_5_9b,prompts/stim_paradigm_predictive.md,1.0,stim_summary,1800,False,1.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
374,3,236,stim_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.25,stim_summary,1800,False,0.25,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
215,2,237,stim_summary,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.75,stim_summary,1800,False,0.75,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
127,1,238,summary_only,qwen3_5_9b,prompts/stim_paradigm_basic.md,1.0,summary_only,1800,False,1.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
82,1,239,summary_only,deepseek_v3_1,prompts/stim_paradigm_basic.md,1.0,summary_only,1800,False,1.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
76,1,240,summary_only,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.75,summary_only,1800,False,0.75,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
115,1,241,summary_only,qwen3_5_9b,prompts/stim_paradigm_predictive.md,0.5,summary_only,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
382,3,242,summary_only,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.5,summary_only,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
335,3,243,stim_summary,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.5,stim_summary,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
304,3,244,summary_only,kimi,prompts/stim_paradigm_predictive.md,0.75,summary_only,1800,False,0.75,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
70,1,245,summary_only,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.5,summary_only,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
352,3,246,summary_only,deepseek_v3_1,prompts/stim_paradigm_basic.md,1.0,summary_only,1800,False,1.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
380,3,247,stim_summary,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.5,stim_summary,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
